"- [WHO guidance for control of rodent fleas that transmit bubonic plague](http://apps.who.int/iris/bitstream/10665/69795/1/WHO_CDS_NTD_WHOPES_GCDPP_2006.1_eng.pdf?ua=1)","Health"
"In case of sudden symptoms of fever, chills, painful and inflamed lymph nodes, or shortness of breath with coughing and/or blood-tainted sputum, travellers should immediately contact a medical service. Travellers should avoid taking antibiotics as prophylaxis unless recommended by medical professionals. Prophylactic treatment is only recommended for persons who have been in close contact with plague cases, or with other high risk exposures (such as bites from infected fleas or direct contact with body fluids or tissues of infected animals). Upon return from travel to Madagascar, travellers should be on alert for the above symptoms, and if symptoms appear, they should seek medical care and inform their physician about their travel history to Madagascar.","Health"
"***Keynotes and Events of Public Health Significance**-*","Health"
"- A total of ninety-one suspected cases of immediately reportable diseases and events including 23 deaths were reported from 15 counties","Health"
"- Health facility reporting completeness and timeliness are 98% and 94% respectively","Health"
"- Measles outbreaks confirmed in Bong and Nimba Counties","Health"
"- Eight neonatal deaths identified retrospectively in Bong County","Health"
"- Grand Kru County reached alert threshold for meningitis with six suspected cases reported. ","Health"
"     - However, only one case was confirmed and the other five discarded due to negative lab results","Health"
"Roseau: covers St George, St Luke, St Mark, St Paul  ","Health"
"La Plaine: covers some of St Patrick and St David  ","Health"
"* The above coverage may not be correct  ","Health"
"Map of Dominica showing Health facilities. There are:  ","Health"
"- 7 Type 3 facilities (locations known)  ","Health"
"- 44 Type 1 facilities (some locations known)  ","Health"
"**UPDATE ON MONKEYPOX - Government Confirms Three Cases**","Health"
"On the 22nd of September 2017, the Nigeria Centre for Disease Control (NCDC) received a report of a suspected case of Monkeypox virus disease from the Niger Delta University Teaching Hospital (NDUTH), Okolobiri, Bayelsa State. The Bayelsa State Ministry of Health initiated an outbreak investigation and response, supported by a team from NCDC, which was immediately deployed to the state.","Health"
"As at 13th of October 2017, there were 17 SUSPECTED cases reported from Yenagoa LGA in Bayelsa State. We have received laboratory confirmation for Monkeypox virus from three of these cases from the WHO Regional Laboratory in Dakar, Senegal. Samples from 12 others from Bayelsa were negative, and we are awaiting two results.","Health"
"With these results, the Monkeypox outbreak in Yenagoa has been confirmed with laboratory evidence. The most likely source of infection is a primary zoonotic transmission, from an animal, with secondary person-to-person transmission.","Health"
"Since our initial announcement, a total of 43 other SUSPECTED cases have been reported from eight other States (Akwa Ibom, Cross River, Ekiti, Lagos, Enugu, Nasarawa, Rivers, and FCT). Of these, four cases from Lagos have also been tested and confirmed to be negative for the Monkeypox virus. We expect that many of these cases being reported from other states in Nigeria are not caused by the Monkeypox virus, but we will continue to investigate all those cases that fit the case definition.  ","Health"
