"- Ako, R. 2011. The struggle for resource control and violence in the Niger Delta. In: Obi, C. and S.A. Ristadeds. Oil and insurgency in the Niger Delta: Managing the complex politics of petro-violence. London/New York, 2 Ed Books.   ","Peacekeeping and Peacebuilding"
"- Alao, Abiodun 2007. Natural resources and conflict in Africa: The tragedy of endowment. Rochester, NY, University of Rochester Press.   ","Peacekeeping and Peacebuilding"
"- Annan, Kofi 2006. Progress report of the secretary general on the prevention of armed conflict. Agenda item 12, 16th Session of the General Assembly, A/60/891. Available from: <http://www.ipu.org/SPLZ-e/unga06/confl ict.pdf> [Accessed 29 January 2017].   ","Peacekeeping and Peacebuilding"
"- Bannon, Ian and Paul Collier 2003. Natural resources and violent conflict options and actions. Washington, D.C., World Bank.   ","Peacekeeping and Peacebuilding"
"- Bekoe, Dorina 2005. Strategies for peace in the Niger Delta. Peace Brief, United States Institute of Peace. Available from: <www.usip.org/publications/strategies-peace-in-the-niger-delta> [Accessed 13 September 2016].   ","Peacekeeping and Peacebuilding"
"- Berdal, M. 2003. How ‘new’ are ‘New Wars’ global economic change and the study of civil war? Global Governance, 9 (4), pp. 477–502.   ","Peacekeeping and Peacebuilding"
"- Bhattacharyya, Sambit 2015. Natural resources and conflict in Africa: Isolating facts from fiction. Available from: <blogs.csae.ox.ac.uk>2015/11natural-r…> [Accessed 27 January 2017].   ","Peacekeeping and Peacebuilding"
"- Blench, Roger 2004. National resources conflict in North-Central Nigeria: A handbook and case studies. Cambridge, Mallam Dendo Ltd.   ","Peacekeeping and Peacebuilding"
"- Crocker, A. Chester, Fen O. Hampson and Pamela Aall 2011. Collective conflict management: A new formula for global peace and security cooperation? Available from: <http://glf.ywd.ca/site/global_leadership_foundation/assets/pdf/CROCKER_et_al_-- _Collective_Conflict_Management.pdf> [Accessed 28 January 2017].   ","Peacekeeping and Peacebuilding"
"- Davis, James 2010. Getting it right: Searching for the elusive solution in the Niger Delta. Cornell International Affairs Review, 4 (1). Available from: <www.inquiriesjournal.com/…/getting-it-right-searching-for-the-elusive-solution-in-the-niger-delta> [Accessed 13 September 2016].   ","Peacekeeping and Peacebuilding"
"- De Soysa, Indra 2002. Paradise is a bazaar? Greed, creed, and governance in civil war, 1989–99. Journal of Peace Research, 39 (4), pp. 395–416.   ","Peacekeeping and Peacebuilding"
"- Duffield, M. 2001. Global governance and the new wars: The merging of development and security. London, Zed Books.   ","Peacekeeping and Peacebuilding"
"- Ejovi, Austine and C. Sunday Ebie 2013. Niger Delta: A critical appraisal of the amnesty programme and social political development in Nigeria. Research on Humanities and Social Sciences, 3 (22), pp. 130–137.   ","Peacekeeping and Peacebuilding"
"- Gleditsch, Nils P. and Henrik Urdal 2002. Ecoviolence? Links between population growth, environmental scarcity and violent conflict. Journal of International Affairs, 56 (1), pp. 283–302.   ","Peacekeeping and Peacebuilding"
"- Gurr, Ted R. and Barbara Harff 1994. Ethnic conflict in world politics. Boulder, CO, Westview.","Peacekeeping and Peacebuilding"
"Homer-Dixon, Thomas F. 1999. Environment, scarcity, and violence. Princeton, Princeton University Press.   ","Peacekeeping and Peacebuilding"
"- Jaspreet, Ruby 2012. Principles of non-violence can be calming balm. In: National Foundation for Communal Harmony (NFCH) Promoting principles of non-violence for conflict resolution. New Delhi, NFCH. pp. 1–8.   ","Peacekeeping and Peacebuilding"
